accx,accy,accz,Total_Acceleration
1.076126,-0.3315916,-0.1846732,1.1410978695382792
0.8669211,-0.6233036,-0.163715,1.08021394761555
0.9587646,-0.7040854,-0.1942184,1.20527448973455
1.263684,-0.5842106,-0.2160512,1.4088567698775487
1.464505,-0.5581764,-0.2538961,1.5877024337504713
1.493945,-0.5112067,-0.2334269,1.5961491380173407
1.292912,-0.3294885,-0.1429707,1.3418735903335828
1.047295,-0.1416385,-0.05622035,1.0583236789665875
0.9645337,-0.03860658,-0.0179184,0.965472317321189
0.9006208,-0.1029532,-0.04942442,0.9078325616958319
0.7600779,-0.168892,-0.04915939,0.7801663715885105
0.6398192,-0.146537,-0.01934057,0.6566702054346344
0.6877372,-0.2335435,-0.008259479,0.726356139679043
0.7426131,-0.298238,0.06560755,0.8029473653687473
0.6773995,-0.2900443,0.1312795,0.7484851940305767
0.7175411,-0.2548073,0.1310829,0.772641389646523
0.7382082,-0.1234531,0.1307161,0.7597885977336458
0.7372405,-0.08582696,0.1147542,0.7510381803348826
0.8667196,-0.09828777,0.1106002,0.8792586394206047
0.9183915,-0.1071499,0.1294421,0.9336376736157715
1.001048,-0.1912816,0.1380148,1.0284618776705337
1.163369,-0.2253836,0.1523866,1.1947580814413938
1.282451,-0.2404042,0.1613063,1.314722202291545
1.357326,-0.1938519,0.2012056,1.3857835772157823
1.253604,-0.1092075,0.299938,1.2936042944874022
1.196838,-0.15502,0.3577197,1.2587357873724296
1.349116,-0.3162551,0.2567204,1.4092681198083528
1.427974,-0.5878265,0.03297598,1.544583165140424
1.286065,-0.6873997,-0.09655271,1.4614390023512558
0.9750182,-0.4243814,-0.05422318,1.0647535941458532
0.7788726,-0.1742333,-0.00498936,0.7981382484086699
0.8748163,-0.1577877,-0.03018691,0.889444639397151
1.029084,-0.2267396,-0.06541747,1.055795515545203
1.053002,-0.2519183,-0.09329114,1.0867287051888292
1.018508,-0.2894954,-0.09180321,1.0628235799282326
0.9389663,-0.40006,-0.03065404,1.02110008633043
0.8297883,-0.4930949,0.0009188055,0.9652419631504046
0.8263407,-0.4467831,-0.009164144,0.9394349751086303
0.7609493,-0.2596498,-0.02818374,0.8045223297155386
0.6148995,-0.1109235,-0.07798475,0.6296721680248084
0.6900082,-0.09667484,-0.09661184,0.7034139523669197
0.8628564,-0.1116943,-0.1177332,0.8779851308853072
0.966143,-0.07061599,-0.1546352,0.9809846887549877
0.9882246,-0.03720683,-0.1157207,0.9956723801794941
0.9108504,-0.04744091,-0.05599091,0.9138019879188358
0.9076175,-0.009914935,-0.03862658,0.9084931727452884
0.9674527,0.000235972,-0.06134936,0.9693959595503194
0.9931327,-0.05132552,-0.09737316,0.9992138915672389
1.036999,-0.09992333,-0.1166801,1.0483157175275486
1.04868,-0.209751,-0.1055337,1.07464533044009
1.074344,-0.2461725,-0.05107995,1.103369879679635
1.216287,-0.1705174,-0.005988911,1.2281962860743088
1.376868,-0.1210591,-0.003559743,1.3821843100278037
1.39487,-0.04957974,-0.06452843,1.397241706290194
1.274773,-0.0171769,-0.1586922,1.284727388111365
1.155721,-0.10878,-0.1828467,1.1751412825451628
1.017681,-0.2996128,-0.178347,1.0757555949628337
0.9436047,-0.5276002,-0.218725,1.1029924870674006
1.065832,-0.6567762,-0.2845898,1.2838785703385192
1.223122,-0.6486073,-0.3259199,1.4223018799514047
1.393656,-0.5811338,-0.2902744,1.5376126843694415
1.453646,-0.4724451,-0.1969488,1.5411294220964864
1.261641,-0.2253715,-0.103342,1.2857721006684077
1.077507,0.01241755,-0.05988911,1.0792415096231216
0.9101534,0.01473926,-0.05780967,0.9121065810871098
0.7679288,-0.08076534,-0.0537732,0.7740343913890361
0.7598749,-0.1887786,-0.06047959,0.7853056756922989
0.7171687,-0.2794198,-0.0528802,0.7714938006515476
0.6652632,-0.2943472,0.0101705,0.7275430148742617
0.630755,-0.3112789,0.09021045,0.7091433909297981
0.5814143,-0.2656996,0.1306345,0.6524601430546544
0.6077832,-0.1385958,0.1349372,0.6378222808304207
0.6819597,-0.06053135,0.1503974,0.7009653733842154
0.8203052,-0.06810532,0.1541867,0.8374440245271516
0.9563517,-0.1396625,0.1396944,0.9765391509768055
0.9978213,-0.2075203,0.1596536,1.0316013249500702
1.070344,-0.2294313,0.1846688,1.1101250224407744
1.24257,-0.2027343,0.2139384,1.2770477830884208
1.452904,-0.1591535,0.2505601,1.4829161249006162
1.528028,-0.1589901,0.2571885,1.5576563630063789
1.47954,-0.2607347,0.2348461,1.5205834031940832
1.513038,-0.5073378,0.07837376,1.597754073382189
1.460993,-0.6530127,-0.1205918,1.6048266307104735
1.099408,-0.456814,-0.07343491,1.1927990891456566
0.683668,-0.1962359,0.0615721,0.713933880811956
0.6776228,-0.1404035,0.04183842,0.693279348661264
1.00261,-0.1869357,-0.06928667,1.0222389205436169
1.104948,-0.2770681,-0.1883198,1.154617322671737
0.9880206,-0.4367242,-0.1559439,1.091435400212587
0.9259822,-0.5515076,-0.05736987,1.0793030017369623
0.8857326,-0.5180925,-0.09723387,1.0307262016336767
0.7819057,-0.3759581,-0.05933336,0.8696214488252861
0.6067965,-0.2402149,0.01159156,0.6527170557427571
0.628278,-0.2231557,-0.04897065,0.6685281118157355
0.8195682,-0.2249635,-0.07686409,0.8533514511120363
0.9491415,-0.127852,-0.1572189,0.9705325875226756
1.086451,-0.1013376,-0.2253275,1.1141891970536288
1.011428,-0.1301598,-0.1156255,1.026302795947809
0.8451921,-0.07320459,-0.02330188,0.8486763667682826
0.8843438,-0.08475579,-0.01056114,0.8884587993908686
0.897613,-0.1405665,-0.05541708,0.910241227064
0.9629572,-0.1536034,-0.1151676,0.9819084222131715
1.029785,-0.2017282,-0.1172864,1.055891809100345
0.9813777,-0.180844,-0.0951237,1.0024246907847891
1.043024,-0.1268695,-0.03540849,1.05130808794108
1.08116,-0.115498,0.009468052,1.0873529222900329
1.107853,-0.06135034,0.005369661,1.1095634128279332
1.223435,-0.04487971,-0.01588304,1.2243609184200244
1.270435,-0.09904627,-0.1153221,1.2794977294135081
1.261887,-0.1861595,-0.2407711,1.298069675635503
1.162313,-0.3072574,-0.2476601,1.2274828491493353
1.03519,-0.5065421,-0.2408561,1.1773762763363376
1.076945,-0.7313113,-0.3372989,1.3447666334624384
1.24991,-0.724624,-0.3609702,1.4891791143996214
1.40095,-0.6533609,-0.3220202,1.5789991695238
1.384228,-0.6464189,-0.2765315,1.552550875415508
1.198223,-0.3880879,-0.1031585,1.2637215880001655
0.995021,-0.08514217,0.003277248,0.9986624654545511
0.9015916,0.007743022,-0.03899231,0.9024675993183294
0.9013345,0.0219506,-0.08197697,0.905320900753424
0.8754379,-0.04881703,-0.1256987,0.8857622606298604
0.7928636,-0.1386354,-0.1026755,0.8114152578294113
0.6954148,-0.2120103,-0.02565917,0.7274671843940583
0.6098924,-0.2755372,0.0726063,0.6731724615292057
0.5870093,-0.2692955,0.1839232,0.6715115249234223
0.6351918,-0.2613595,0.1867818,0.7118039419943738
0.6857693,-0.2226248,0.1358523,0.7336873869795092
0.735412,-0.1448793,0.120243,0.7591305555446243
0.7813207,-0.1164351,0.1189852,0.7988595912796815
0.8229514,-0.1204526,0.1265776,0.8412964545452929
0.9705836,-0.1361724,0.1297448,0.9886400559545219
1.213052,-0.1262369,0.1386277,1.2274561290868606
1.430871,-0.06893887,0.1361869,1.43898966576188
1.516583,0.01866574,0.1413324,1.5232686082987819
1.432665,0.02850048,0.2256764,1.4506106014717355
1.386131,-0.1835149,0.2942016,1.4288426957246099
1.450816,-0.4907455,0.1902629,1.5433399439989428
1.396772,-0.6559655,-0.006492056,1.543147725904865
1.090411,-0.6132721,-0.07931387,1.2535507598552948
0.6658573,-0.4384988,-0.01483942,0.7974129105743564
0.5714407,-0.2444688,0.003794633,0.6215495692457157
0.9210744,-0.1795957,-0.09731245,0.9434523722577904
1.142666,-0.2673068,-0.1717507,1.1860172072245536
1.051402,-0.3107088,-0.1163107,1.1025036521190894
0.9260214,-0.3545397,-0.04666048,0.9926687425963812
0.8218086,-0.4385977,-0.0245719,0.9318482149732649
0.7867982,-0.3947523,-0.01193098,0.8803539823061463
0.7705204,-0.328215,-0.03703558,0.8383307266390135
0.7060631,-0.2395451,-0.0838773,0.7502948470907355
0.7965373,-0.1267105,-0.1295935,0.8168976045648499
0.9753789,-0.1423743,-0.1592695,0.9984994809692943
1.001678,-0.1334222,-0.1410009,1.0203144382677578
0.9715758,-0.09847273,-0.1264857,0.9847106407487344
0.9330839,-0.09380481,-0.0840755,0.941548509912578
0.8441407,-0.03292534,0.00194543,0.844784815268652
0.8426319,-0.03627693,-0.002977941,0.8434176917046703
0.8862085,-0.06333036,-0.06739426,0.8910208899071487
0.9118555,-0.0608943,-0.1072146,0.9201540844368947
1.058386,-0.1422604,-0.1411074,1.0771862627878803
1.217783,-0.2335457,-0.1179582,1.2455734285961346
1.241245,-0.2467139,-0.02939266,1.2658676182524322
1.209925,-0.1589295,0.05214458,1.2214320074480716
1.206247,0.003931032,0.04637032,1.2071443511852622
1.25511,0.08176948,-0.0676408,1.2595882810601686
1.262712,-0.04872412,-0.1676302,1.2747217417012289
1.128799,-0.3018943,-0.1944044,1.184533841438416
0.9296299,-0.5274833,-0.1961465,1.0867031941680994
0.8921931,-0.6865985,-0.229185,1.1488915493269416
1.138296,-0.7110001,-0.3319705,1.3825495791060296
1.441753,-0.6553714,-0.3827815,1.6293204294089025
1.533829,-0.6484034,-0.2790842,1.6884745663059897
1.389148,-0.5231748,-0.1208235,1.4893093551748375
1.108835,-0.2275232,-0.0129401,1.1320111792518879
0.8367131,0.01928996,0.02126951,0.8372056535428148
0.7527058,0.04328992,-0.03220739,0.7546372337075997
0.7897604,-0.08730489,-0.1130144,0.802568307269501
0.6967889,-0.1292865,-0.08848666,0.7141846114580008
0.6300677,-0.189006,-0.0008570248,0.6578064374197001
0.6609566,-0.2890069,0.07807452,0.7255923414730895
0.6027336,-0.2408607,0.1672608,0.6702819142645056
0.6126664,-0.2171456,0.1997821,0.6800185414889288
0.6679729,-0.1820341,0.2018475,0.7211564476266367
0.7171463,-0.09413959,0.2003351,0.750529966291199
0.8459372,-0.1155866,0.1761844,0.8717860696562889
0.9114597,-0.1188728,0.1834557,0.9373075915442166
1.054307,-0.1158512,0.1834526,1.076401229670981
1.316139,-0.1173996,0.1846281,1.3342009101746146
1.490814,-0.05304721,0.1984,1.5048930025369858
1.52327,-0.01108553,0.2307662,1.5406905662519716
1.354516,-0.02281484,0.351506,1.3995679973535498
1.225814,-0.241815,0.378188,1.3054197103479783
1.280609,-0.6211027,0.1174076,1.428115023156766
1.248986,-0.7523638,-0.2020937,1.4720255362343853
1.045444,-0.5291285,-0.2036895,1.1892937143777815
0.8885086,-0.2979496,-0.02820687,0.9375591308975221
0.9441241,-0.270422,-0.01916968,0.9822758527603702
0.9894093,-0.2575408,-0.04179311,1.0232324714524075
0.924865,-0.2794111,-0.03891473,0.9669333933830101
0.9234247,-0.400864,-0.06645229,1.0088711661616334
0.8973608,-0.4309772,-0.05743602,0.997144246681452
0.8530549,-0.4094248,-0.1008842,0.9515823406719409
0.8434508,-0.3574497,-0.1262342,0.9247240741434007
0.7262411,-0.2275196,-0.09564314,0.7670325377338497
0.6539452,-0.134575,-0.109478,0.6765649914916083
0.7921455,-0.1220776,-0.118221,0.8101688950046219
0.9461344,-0.1182012,-0.1379385,0.963415204533876
0.9722267,-0.05251129,-0.1308844,0.9824016072532221
0.902626,-0.03710597,-0.07461812,0.9064647884600788
0.8418464,-0.07428848,-0.04970348,0.84657815668595
0.8667836,-0.06476176,-0.0649116,0.8716199920847488
0.9492376,-0.1248108,-0.1138347,0.9641514901583101
1.072646,-0.1990903,-0.1178475,1.0973123630609198
1.173908,-0.2136527,-0.08494961,1.1962123159876101
1.203076,-0.2088641,-0.05069933,1.222123764643851
1.229151,-0.1394797,-0.006186517,1.237054986856155
1.242123,-0.06532863,-0.05176737,1.2449165584983573
1.228248,-0.05343192,-0.1173317,1.2349958896303164
1.228657,-0.1877882,-0.1563265,1.252717209233788
1.207391,-0.3724941,-0.2350393,1.285219185182162
1.171385,-0.3944063,-0.2436288,1.2597833702244723
1.149793,-0.4694286,-0.2634561,1.2695653862539613
1.122603,-0.6306899,-0.385014,1.3439654109265649
1.143909,-0.5929013,-0.3885285,1.3457392567414166
1.252495,-0.4991326,-0.2840121,1.3778751577534771
1.339514,-0.4418996,-0.1900109,1.4232628551307627
1.271933,-0.2755337,-0.07940932,1.3038551362891324
1.044966,-0.1720544,-0.06382547,1.0609572792229105
0.8194272,-0.1465578,-0.07496013,0.8357985079732416
0.7778016,-0.09594973,-0.02318418,0.78404029606386
0.8036508,-0.1639756,-0.06487617,0.8227706382521612
0.6907158,-0.1736278,-0.0721673,0.7158512753999744
0.6229778,-0.1387087,0.004383707,0.6382481176122589
0.6703234,-0.2347811,0.07296272,0.7139882240027271
0.6470397,-0.2184368,0.1948054,0.7101578365683856
0.667284,-0.1908708,0.1962298,0.721252891402648
0.7302707,-0.1775771,0.1407827,0.7646232342416689
0.7447096,-0.07064521,0.1814846,0.769753073436712
0.8122961,-0.08852745,0.1508409,0.8309121738135279
0.8629073,-0.1386296,0.1400753,0.8851261288988932
0.9589066,-0.1687559,0.168002,0.9880309171844625
1.210014,-0.1640678,0.1580893,1.2312775275977914
1.480297,-0.07163581,0.199357,1.495377581392859
1.590203,-0.02612195,0.2338577,1.607519008077383
1.430019,0.006944101,0.3299949,1.4676168420012452
1.312833,-0.148738,0.4211553,1.3867318649440092
1.384402,-0.4880017,0.2137807,1.483380175308872
1.276338,-0.6215452,-0.07928024,1.4218447462158088
0.9906831,-0.539942,-0.1244466,1.1351111506108862
0.8196411,-0.3669835,-0.06615729,0.9004805434331183
0.9026479,-0.2024102,-0.09983667,0.93043564050134
1.062744,-0.1411701,-0.1382588,1.0809575858688674
1.043682,-0.1851016,-0.1060447,1.0652606243753922
0.9285105,-0.2775662,-0.05776088,0.9708300897948438
0.7793763,-0.3743367,0.001483286,0.8646141232399213
0.7179202,-0.4609707,0.02244736,0.8534677989224313
0.7887219,-0.3938155,-0.03245946,0.8821714686631797
0.7507897,-0.2869758,-0.07438528,0.8072009993133114
0.7604902,-0.2407306,-0.09960268,0.8038763959313536
0.9008422,-0.1218739,-0.1388776,0.9195960551154023
0.9736352,-0.06792564,-0.1486784,0.9872611923270406
0.9907573,-0.02604408,-0.1063493,0.9967890926453933
0.9233421,0.05042618,-0.03991617,0.925579134320384
0.9023284,0.02385346,-0.03128462,0.9031856157230783
0.9628458,0.007789833,-0.05854831,0.9646557005894196
0.9774751,-0.03867771,-0.06528983,0.9804163902507358
1.024427,-0.1394086,-0.1195777,1.040761385919102
1.019275,-0.2086501,-0.1637873,1.0532248902757189
1.030851,-0.2414185,-0.1256817,1.0661766111006843
1.136975,-0.1921435,-0.05911402,1.154610645446252
1.171924,-0.1364475,0.03070041,1.180239932050436
1.20993,-0.08138027,0.04140946,1.2133705520667477
1.258377,-0.04724294,-0.09585967,1.2629068238953152
1.255813,-0.1347052,-0.2159592,1.2813470091823995
1.144744,-0.2941702,-0.2194349,1.202134188617082
0.9359311,-0.5062158,-0.1951544,1.0818071454544058
0.9312092,-0.6622132,-0.2326301,1.1661019080015649
1.169354,-0.6660752,-0.3066313,1.3802419003604876
1.454129,-0.6375002,-0.3492644,1.625694705271688
1.561948,-0.5507028,-0.2797368,1.6796451428519297
1.34899,-0.3143521,-0.116659,1.3900361812396862
1.086511,-0.09026159,-0.01807521,1.0904036046193502
0.9344586,-0.026877,0.0154616,0.9349728922902096
0.8350158,-0.03239946,0.003202614,0.8356502665555516
0.7890537,-0.04555792,-0.06233326,0.7928219856062545
0.7048452,-0.07925341,-0.06268351,0.7120513193482533
0.637845,-0.1186987,-0.03193698,0.6495810927807323
0.6470164,-0.1969708,0.06111412,0.6790895769962711
0.6409587,-0.2651578,0.2133183,0.7257006346431151
0.6558578,-0.252269,0.1901004,0.7279610321040544
0.6761404,-0.2083723,0.1352089,0.7203237484344522
0.7203222,-0.1436315,0.1754979,0.7551778548855229
0.8323295,-0.07802703,0.1493274,0.8492109787159084
0.8830969,-0.102015,0.1386319,0.8997143984133076
0.9788741,-0.157872,0.1511585,1.0029790447247937
1.212286,-0.1525656,0.1132755,1.2270879948070594
1.391948,-0.1400725,0.109765,1.4032775545790113
1.458939,-0.09502394,0.1280314,1.4676254952405547
1.427385,-0.03134648,0.1468467,1.435261123745181
1.40436,-0.100413,0.1846628,1.420003566852154
1.457977,-0.272045,0.2134178,1.4984166883450145
1.411646,-0.4120251,0.1893586,1.4826887035854728
1.177932,-0.4349377,0.0741894,1.2578547875560397
0.7901393,-0.4215915,-0.02112754,0.8958269248148281
0.5713827,-0.441427,0.006505376,0.7220653059836011
0.7727153,-0.3049183,0.01380888,0.8308157375109323
1.014525,-0.1344835,-0.099556,1.0282306086346826
1.114116,-0.1567012,-0.1712488,1.138040367930277
1.065798,-0.2455637,-0.08887772,1.0973268230905906
0.8444516,-0.3923565,-0.006289529,0.9311722107160694
0.8097476,-0.5051129,-0.02217014,0.9546317261435373
0.8477197,-0.4406092,-0.04090869,0.9562628706638389
0.7474753,-0.3583079,-0.04066771,0.8299142955445122
0.7711448,-0.2910608,-0.06110504,0.826507421489415
0.8527977,-0.1745412,-0.0913025,0.8752512177249341
0.9499976,-0.08970302,-0.1310237,0.9631766617628204
1.005196,-0.04349942,-0.1442395,1.0164232540219584
0.9094112,0.01523121,-0.08446916,0.9134526585623415
0.9036261,0.03404436,-0.0364589,0.9050018775882344
0.9643494,0.005000271,-0.06543789,0.9665799943295358
1.010049,-0.01850462,-0.09737556,1.0149006862977568
1.04217,-0.0635948,-0.1173756,1.0506853187145997
0.9969543,-0.1310055,-0.1577182,1.0178189170623524
1.002318,-0.1996694,-0.1714958,1.0363011395525916
1.034079,-0.2456196,-0.1354607,1.071446670343256
1.080558,-0.2479769,-0.07016511,1.110865102953064
1.163223,-0.210801,0.01811049,1.1823082504905562
1.17636,-0.1130294,0.05193699,1.1829184020018542
1.205133,-0.02325661,-0.04466144,1.2061845057123581
1.240025,-0.01353418,-0.1842325,1.2537092121818052
1.177969,-0.1150069,-0.2426482,1.2081869478569325
1.052163,-0.3265591,-0.2071536,1.1209819081299974
0.940872,-0.5151533,-0.1837321,1.0882924824950784
0.9712309,-0.6021265,-0.2378625,1.1672293485100989
1.17919,-0.5997104,-0.2896123,1.354258802548261
1.438008,-0.5630553,-0.3007544,1.5733249785220629
1.495319,-0.4682352,-0.2337032,1.5842475500912983
1.275332,-0.233911,-0.08702556,1.2995228025080259
1.034752,-0.05355787,-0.006579052,1.0361580144303066
0.9032712,-0.04328896,0.006447275,0.9043308919650193
0.8407954,-0.06201498,-0.01374026,0.8431912933317255
0.8294061,-0.08693259,-0.07096738,0.8369636329885441
0.7867704,-0.1335535,-0.05206932,0.7997220853294427
0.7211886,-0.1928585,0.008116526,0.7465743605204499
0.7099895,-0.2323514,0.06021406,0.7494651400925153
0.6926033,-0.2226675,0.1241668,0.7380362734645094
0.6620138,-0.2075001,0.1398012,0.7077167077382659
0.7105082,-0.1668293,0.1503059,0.7451481605563688
0.8119407,-0.1267083,0.160859,0.837363906247684
0.8883817,-0.1485902,0.1440751,0.9121725313069562
0.9226172,-0.187032,0.1451564,0.9525092373414549
0.9670275,-0.221148,0.14853,1.0030502402971897
1.124005,-0.2138157,0.1656117,1.1560846114227021
1.330951,-0.1195501,0.177911,1.3481005580935015
1.391111,0.02268653,0.2044303,1.4062347743255856
1.353094,0.08217535,0.3124897,1.3911383732719447
1.410427,-0.1100462,0.3533934,1.4581842762926092
1.489099,-0.4343256,0.1754092,1.5610326537459107
1.367724,-0.5905254,-0.02055293,1.4899032220761002
0.9989287,-0.5408721,0.03230998,1.136417665759249
0.5798994,-0.3908193,0.09882715,0.7062505539466659
0.5296504,-0.2411969,-0.01276557,0.5821240851976449
0.911064,-0.1981294,-0.100959,0.9378089309242902
1.165218,-0.2267901,-0.2004811,1.2038934373270835
1.091884,-0.2650142,-0.1942433,1.1402515754220777
0.9379418,-0.3679135,-0.05312623,1.008919005660763
0.7929321,-0.4595258,-0.08136796,0.9200684871196336
0.7382577,-0.4299935,-0.04198687,0.8553839716197265
0.7350156,-0.3996966,0.04190621,0.8377120237477101
0.7602889,-0.3558533,-0.06941458,0.8423117988611322
0.8895918,-0.2297491,-0.10715,0.9250077524421351
0.9599816,-0.175673,-0.1281965,0.9843068718036108
0.9364202,-0.1105818,-0.1424616,0.9536280369902304
0.9440222,0.04193465,-0.0737852,0.9478294597144059
0.953142,0.03860139,-0.08840201,0.9580107801303555
0.9286554,-0.04082269,-0.07094278,0.9322554488991333
0.9182171,-0.02480225,-0.05512737,0.9202047713746052
0.9609355,-0.06969883,-0.09017193,0.9676703669243695
0.9965904,-0.1425674,-0.09900585,1.0115928268078727
0.9998203,-0.1641399,-0.1536036,1.02478124738749
1.022956,-0.2247411,-0.1600698,1.0595139833136937
1.072041,-0.2505742,-0.1379906,1.1095497920665842
1.097358,-0.2204731,-0.1022502,1.1239475394286205
1.08982,-0.1575607,0.006560648,1.1011703086655895
1.164997,-0.04262279,0.008386096,1.1658066043913569
1.320901,-0.0179393,-0.09306594,1.3242969982120982
1.360315,-0.08395418,-0.1581242,1.3720453586489452
1.156663,-0.163766,-0.1448563,1.1771456774650662
0.8596863,-0.3254121,-0.1302595,0.9283970629931733
0.8103144,-0.528191,-0.2374228,0.9959742693906304
1.067333,-0.6409102,-0.3613097,1.2963449836625782
1.376077,-0.6627365,-0.3868657,1.5755864458028763
1.491129,-0.6616747,-0.2840221,1.6558827423913505
1.349675,-0.5097514,-0.1183183,1.4475732504926477
1.147199,-0.1918022,-0.04718808,1.164079183054111
0.9845764,-0.001564831,-0.03608686,0.9852387515712515
0.8588938,0.004046079,-0.06510673,0.8613674109954517
0.8291444,-0.04215786,-0.1253467,0.8396246282786312
0.7700172,-0.1086687,-0.1011019,0.7841919209218748
0.6717142,-0.1853469,-0.01228179,0.6969248755689914
0.6603339,-0.2556267,0.1211348,0.7183728203468864
0.6513314,-0.271997,0.2250519,0.7408531017202871
0.6492183,-0.2346907,0.2011728,0.7190511951045072
0.6983671,-0.1665735,0.1657092,0.7368330043023996
0.7503859,-0.09657594,0.1525259,0.7717966450280175
0.803526,-0.09653279,0.1337143,0.8202756404073414
0.8331483,-0.127086,0.1414435,0.8545719424841538
0.8863681,-0.1577045,0.137111,0.9106692837352427
1.007079,-0.2082855,0.1412896,1.038052846833633
1.189017,-0.1821492,0.1542303,1.2127352319396554
1.410937,-0.09264487,0.1530251,1.4222316868697333
1.496887,-0.02727176,0.2012807,1.5106052958516292
1.435801,0.001743834,0.2618951,1.4594918965044066
1.437822,-0.1949647,0.2292775,1.4689831550893768
1.473738,-0.57974,0.0650152,1.5850013048811789
1.326714,-0.6897217,-0.07815502,1.4973290447988012
0.9053916,-0.4836488,0.00763941,1.0265030305250678
0.4938898,-0.2960106,0.1049825,0.5852954255439299
