accx,accy,accz,Total_Acceleration
0.9831768,-0.2783673,0.04065668,1.0226328468204766
1.018469,-0.2675005,0.005288483,1.0530259206276413
1.099185,-0.2400237,-0.07688151,1.127709983713264
1.164581,-0.2413302,-0.1439313,1.1980005801804647
1.100967,-0.2365966,-0.128953,1.1334615840113682
0.935775,-0.2631286,-0.07661857,0.9750804664394651
0.8124514,-0.2614336,-0.05786045,0.8554371024482879
0.6987835,-0.2426636,-0.001765102,0.7397209732204978
0.5754185,-0.2615077,0.06847057,0.6357522679925451
0.5580793,-0.2353019,0.08905812,0.6121689619459928
0.5590529,-0.212477,0.1003996,0.6064377133783567
0.5981921,-0.2046896,0.07892662,0.6371507138779603
0.6864492,-0.2075669,0.06441981,0.7200322451645386
0.6968511,-0.2473409,0.08593016,0.7444212307434854
0.7076371,-0.2424301,0.09696568,0.7542711460610716
0.7363786,-0.2362159,0.1590322,0.7895205092887772
0.8150311,-0.2488839,0.2271634,0.8819422316376396
0.9735085,-0.2449133,0.2360358,1.0312197743307583
1.094413,-0.2626164,0.2374848,1.1502635429974297
1.175345,-0.2620134,0.2371265,1.2273206051422791
1.238423,-0.2580845,0.2345984,1.286598439821769
1.315914,-0.282249,0.2051877,1.3613949264002307
1.388883,-0.3308419,0.1731322,1.438202735764833
1.383564,-0.45291,0.1713254,1.4658544275886198
1.303247,-0.5460425,0.1471433,1.4206569978535073
1.099452,-0.493418,0.1069009,1.2098280148222764
0.8605276,-0.4410091,0.05055013,0.968272736519823
0.8080398,-0.4998609,-0.03440392,0.9507748773733015
0.9096305,-0.5363362,-0.1142177,1.062134571960625
0.9918796,-0.5299347,-0.163221,1.1363525078078764
1.066484,-0.544837,-0.1932531,1.2130878943772418
1.112132,-0.4994111,-0.2169337,1.2382686551887274
1.025735,-0.4307067,-0.1761308,1.1263492399600268
0.9393825,-0.3875828,-0.1058286,1.0216944752420118
0.8966724,-0.3460905,-0.09052426,0.9653987097363232
0.8599917,-0.3516347,-0.1088944,0.9354628141536894
0.9034114,-0.3463893,-0.1592724,0.9805638185279987
0.9101816,-0.3111282,-0.2180846,0.9863022835677508
0.8516327,-0.2734724,-0.2363649,0.9251668904706113
0.7942617,-0.2143019,-0.2086389,0.8487091038887882
0.7214559,-0.1749952,-0.1634845,0.7601638753637929
0.7065314,-0.1436793,-0.1501028,0.7364517709954197
0.7170642,-0.1367233,-0.1645517,0.7482991311350161
0.7421486,-0.1550141,-0.1950319,0.7828482341414459
0.8419957,-0.1437974,-0.2217,0.8824881534985328
0.9179748,-0.1394516,-0.2362838,0.9580994292452324
0.9078237,-0.1268846,-0.2445696,0.9487137931130811
0.902884,-0.1012281,-0.2010962,0.9305301324191765
0.9851593,-0.08681855,-0.1673393,1.0030347692503399
1.081022,-0.0707701,-0.2058552,1.1027208780580195
1.158834,-0.08898567,-0.2314825,1.1850733466024788
1.235059,-0.117179,-0.2117536,1.2585472731029852
1.260463,-0.1325648,-0.2012821,1.2832984393150526
1.297619,-0.1672379,-0.2258603,1.3277034531375973
1.324451,-0.2356375,-0.2537056,1.368963846958206
1.303555,-0.3294337,-0.2787474,1.3731286588398954
1.268855,-0.4004343,-0.3007691,1.3641124188116975
1.154944,-0.5224679,-0.3065869,1.3041717206403534
1.093654,-0.6777329,-0.3144349,1.3244886793764679
1.150261,-0.669296,-0.2983999,1.3638548324719202
1.165071,-0.6194135,-0.2659716,1.3460328417352267
1.142058,-0.6283274,-0.2244417,1.322673759342662
1.076614,-0.5186136,-0.1474271,1.2040733037964797
0.9983186,-0.3633762,-0.09588772,1.0667130563929543
1.035408,-0.2676115,-0.09390289,1.073547108489703
1.118955,-0.2024597,-0.1325484,1.1448228249347798
1.124332,-0.2079785,-0.1663671,1.1554460241173796
1.050608,-0.2428672,-0.1267002,1.085732281540841
0.9194528,-0.2975392,-0.07290134,0.9691427306327358
0.7977342,-0.3517002,-0.03321712,0.8724541601658934
0.7359624,-0.3205207,0.005782928,0.8027500330728758
0.6835893,-0.2651602,0.03553922,0.7340758127719087
0.6711041,-0.2143097,0.07683982,0.70867038776044
0.7013371,-0.1903683,0.1093871,0.734900915176808
0.7092787,-0.2207579,0.1322548,0.7545208127077344
0.7349222,-0.2165132,0.1378913,0.7784616987641524
0.7443629,-0.2166858,0.108238,0.78277987165106
0.7263055,-0.256161,0.09692009,0.7762291163676213
0.7067887,-0.2536179,0.1151445,0.7596910961228583
0.6609275,-0.2045206,0.154184,0.7088205287212059
0.7009735,-0.145184,0.2016007,0.743696903179474
0.8215046,-0.1439382,0.2025113,0.8582533657773151
0.9272214,-0.1764518,0.1877785,0.9623593546089995
1.01896,-0.1680897,0.1954882,1.0510705329259926
1.059295,-0.1745253,0.1733191,1.087476201022303
1.120819,-0.1937549,0.120135,1.1437694742648146
1.197546,-0.2431774,0.07697528,1.2244087812972588
1.208682,-0.3888848,0.05780849,1.2710174610567395
1.251141,-0.4903835,0.06829673,1.3455460684353928
1.250545,-0.4587032,0.07168765,1.333945479349798
1.165997,-0.4388627,0.05529284,1.247079296442514
1.134053,-0.4720338,0.04891464,1.2293432218700233
1.066989,-0.4729065,0.02866929,1.1674450788162818
0.9475656,-0.5329821,0.0005545154,1.087175603438147
0.8943294,-0.697288,-0.00109078,1.1340356345588831
0.9035264,-0.7869455,-0.01469961,1.1982734470901715
0.9349114,-0.7782399,-0.07160848,1.2185419328894187
0.9411287,-0.7244012,-0.1489161,1.19693622777671
0.941711,-0.6179163,-0.1884482,1.1419951337067642
0.9532619,-0.5074417,-0.1710538,1.0933730979793403
0.9733884,-0.366612,-0.1670115,1.0534619959594225
0.9977475,-0.2135023,-0.1796701,1.0360331320452787
0.9699762,-0.1492456,-0.164444,0.9950728148340703
0.9436609,-0.1638336,-0.1550785,0.9702508355265766
0.9047114,-0.2039729,-0.142425,0.9382923541462811
0.7923814,-0.2880571,-0.1237875,0.8521552212376686
0.7274653,-0.3945782,-0.1679297,0.8444513619868346
0.738879,-0.3854797,-0.223235,0.8627691701597189
0.752529,-0.2969357,-0.2272837,0.8403145756567477
0.7911355,-0.2209565,-0.2540364,0.8597974452029152
0.9026486,-0.1088489,-0.3045633,0.9588437734167439
1.005178,-0.07240465,-0.3012538,1.0518455671057716
1.005331,-0.132869,-0.2569558,1.0461218255421498
0.981791,-0.1393626,-0.2052158,1.0126445706808485
0.9822719,-0.1173377,-0.1631115,1.0026123791391914
0.9848435,-0.0999007,-0.1624753,1.0031426082381458
0.9929413,-0.08831351,-0.1650481,1.010431876282523
1.005356,-0.09862675,-0.1354991,1.0192290854623274
1.031029,-0.1043824,-0.1128129,1.042421812260838
1.039988,-0.1096089,-0.1100703,1.0515249031978748
1.041645,-0.1001881,-0.1055168,1.0517584116558563
1.080056,-0.08856639,-0.0780051,1.0864850501500891
1.128125,-0.1260642,-0.06030777,1.13674765241412
1.190301,-0.2047283,-0.09193267,1.2112727864668715
1.286419,-0.2693379,-0.1394836,1.3216930137540903
1.377339,-0.2686436,-0.178022,1.4145401857939421
1.423845,-0.2636418,-0.1954785,1.461182201744358
1.392957,-0.3328552,-0.2007084,1.4461693019306556
1.28121,-0.4849509,-0.2507209,1.3926727574012567
1.188378,-0.6584636,-0.3294155,1.397973946484415
1.187689,-0.6566872,-0.3353033,1.3979526252186552
1.187228,-0.571737,-0.2809732,1.3473453381636202
1.116622,-0.5985847,-0.2462228,1.2906486745810921
1.022776,-0.4766104,-0.1681124,1.140828645589652
0.9584161,-0.2677481,-0.07230216,0.997736472287891
0.9788964,-0.2389184,-0.0870695,1.0113858124483306
1.038493,-0.1804147,-0.1362081,1.0628122230811519
1.021349,-0.120513,-0.1420234,1.0381944948407114
0.9710386,-0.1626665,-0.1322399,0.9934101590301058
0.8931983,-0.2067604,-0.09290107,0.9215116249609632
0.748423,-0.3001152,-0.03132616,0.8069618631015877
0.6462902,-0.3245026,0.02408288,0.7235834057880919
0.6037411,-0.2481598,0.05947078,0.6554566162905509
0.6119353,-0.210332,0.06189441,0.650027137586838
0.6649618,-0.1768494,0.05396458,0.690189888099048
0.6803976,-0.1487782,0.08494419,0.7016347784251834
0.6917804,-0.1405224,0.1519722,0.7220818626019906
0.7194472,-0.1664641,0.1958467,0.7639833113867998
0.8072755,-0.2340748,0.1942722,0.8626855931265631
0.9594422,-0.2627906,0.2210996,1.0190550857089915
1.029341,-0.2246295,0.308109,1.0976941570548011
1.037876,-0.1814089,0.3360452,1.1059033216417473
1.056536,-0.2108884,0.304671,1.1196279090803158
1.094458,-0.2471364,0.3157552,1.1655968686883127
1.137915,-0.2529394,0.3033922,1.2045230235733146
1.173145,-0.3306877,0.234315,1.241179707045394
1.272034,-0.4637365,0.1949014,1.3678847152849578
1.378484,-0.5989378,0.2452562,1.5228575869605403
1.393777,-0.6512225,0.2982933,1.5670622077824927
1.268871,-0.5759689,0.1936391,1.406865270541931
1.025551,-0.4725693,0.03266527,1.1296652675760477
0.8812367,-0.364297,-0.05275602,0.9550254568764805
0.8876904,-0.366172,-0.09943183,0.9653822396612177
0.9287771,-0.506564,-0.1007923,1.0627290695749787
0.970897,-0.5554505,-0.1132542,1.1242743243429916
1.004266,-0.5298038,-0.133974,1.1433246686424816
1.051365,-0.5137058,-0.1171449,1.1760038009184537
1.049956,-0.4532969,-0.1365852,1.15175570254488
0.9856446,-0.3555882,-0.1288784,1.055721500905878
0.9553531,-0.2651925,-0.08467837,0.9950864455321038
0.9255653,-0.2641033,-0.09553228,0.9672373515104649
0.8995654,-0.3005117,-0.1083153,0.9545980279301545
0.8916607,-0.3223377,-0.1313614,0.9571918377084814
0.8474683,-0.3709449,-0.1594186,0.9387315528769978
0.7873726,-0.3825906,-0.1520735,0.8885142248953417
0.6857867,-0.3545289,-0.1523714,0.7868997282818567
0.6143863,-0.2593401,-0.1275085,0.6789596679243548
0.6824709,-0.08774474,-0.1048997,0.6960385160352605
0.7861826,0.0214612,-0.1573797,0.8020673498031757
0.8771069,0.03189801,-0.2045931,0.9012171401150669
0.9279503,-0.02568955,-0.1830329,0.9461779720177925
0.9269949,-0.09076182,-0.1525758,0.9438414206535769
0.9661804,-0.1148064,-0.1493586,0.9843744542698577
0.9962514,-0.09939137,-0.1417172,1.0111771660833115
1.033695,-0.05615872,-0.1593375,1.047409945419313
1.126157,-0.05532473,-0.1923941,1.1438120055819414
1.217293,-0.130813,-0.1947905,1.2397006201935408
1.389329,-0.287515,-0.2458844,1.4399163460525617
1.512682,-0.4052475,-0.3087537,1.596170798080187
1.410134,-0.3944739,-0.2895211,1.492618512240291
1.281447,-0.4551225,-0.2776633,1.3879264432894634
1.196981,-0.600165,-0.3153502,1.3756479528665901
1.158943,-0.6780829,-0.3538295,1.3885750291545862
1.262948,-0.7338028,-0.3909523,1.5120674260320304
1.330941,-0.745693,-0.3949404,1.5758933705305571
1.226253,-0.6173544,-0.2969202,1.4046296595104348
1.020819,-0.3846141,-0.1104434,1.096447527829476
0.7865969,-0.1791732,0.06194401,0.8091197556991983
0.7456534,-0.09236417,0.09251005,0.7570259190954769
0.9429032,-0.09751085,-0.02420929,0.9482409504763368
1.037267,-0.1433453,-0.1169738,1.0536382558580197
0.9190514,-0.2058452,-0.1023055,0.947361671979213
0.7518953,-0.2639324,-0.02194459,0.7971752749315035
0.6099222,-0.2938646,0.06028312,0.6797025435754483
0.5461864,-0.2813043,0.06383819,0.6176787249419605
0.5671927,-0.2504094,0.04712818,0.6217985943147205
0.5920788,-0.227051,0.08147882,0.6393342319311804
0.6025959,-0.2200493,0.1023175,0.6496248024310263
0.646077,-0.2266932,0.1126136,0.6938927292890451
0.7202271,-0.2447533,0.1580034,0.7769146206932007
0.7935652,-0.2937694,0.1876652,0.8667551063122962
0.8336655,-0.3304467,0.1833685,0.9153235461974033
0.8490698,-0.3206284,0.2072213,0.9309472398220481
0.9273824,-0.3110311,0.2497007,1.0095191432446737
1.026376,-0.2678878,0.2590983,1.0919448227029285
1.053677,-0.1938773,0.2555143,1.1014132672565642
1.063217,-0.1883875,0.2729894,1.113751970484277
1.10397,-0.2143727,0.3018549,1.1643976108096838
1.178072,-0.206412,0.3100229,1.2355459317453197
1.238354,-0.2169651,0.2797332,1.2879616248616454
1.307456,-0.3039573,0.2317634,1.3621840939237435
1.435291,-0.4684669,0.2029128,1.5233827803544486
1.449495,-0.5737518,0.1903872,1.570501247676066
1.254881,-0.4847758,0.1669833,1.3555874456874886
1.003654,-0.3592997,0.1236201,1.0731726586435661
0.8736599,-0.349854,0.04723199,0.9422899251628292
0.8707793,-0.4044966,-0.04047073,0.960995301084653
0.8516135,-0.5235786,-0.0824646,1.0030854968612446
0.868398,-0.6172036,-0.08100856,1.068465140774482
0.9504283,-0.5972506,-0.08489105,1.1257125401324055
0.982671,-0.5411971,-0.1255317,1.1288466693906218
1.032685,-0.4465246,-0.1687423,1.1376715217669158
1.033039,-0.3722718,-0.1511961,1.1084295779396407
0.915995,-0.3398886,-0.1024723,0.9823806149870069
0.8786078,-0.2682809,-0.08787549,0.922847988169444
0.9124639,-0.2724251,-0.1118114,0.9588052946678903
0.9343105,-0.3208138,-0.1507974,0.9992984842015172
0.9323042,-0.285189,-0.1703107,0.9897118881740938
0.8616556,-0.2656132,-0.1738656,0.9182755533547433
0.7666539,-0.2499686,-0.1576044,0.8216335255273668
0.6689105,-0.2119851,-0.1058664,0.7096383827564713
0.6432795,-0.2256093,-0.09993538,0.6889812417928984
0.7139046,-0.2086655,-0.1439042,0.7575681405451592
0.7944084,-0.1553918,-0.1824111,0.8297620905422288
0.903922,-0.13025,-0.232042,0.942275720979799
0.9694764,-0.09663604,-0.2354214,1.002320432776765
0.981252,-0.08953232,-0.1975111,1.004928932040367
1.01266,-0.09111875,-0.1742718,1.031578190190546
1.021078,-0.06270807,-0.1418448,1.0327887157662814
1.05183,-0.05697738,-0.1368856,1.0622289951884314
1.075094,-0.07146361,-0.142447,1.0868418947571132
1.070868,-0.09614164,-0.115367,1.0813468606579895
1.110375,-0.09982139,-0.09934023,1.119270044190849
1.130687,-0.1171468,-0.1045678,1.141538825233763
1.171021,-0.1965841,-0.1338957,1.1949324454931751
1.258928,-0.2370078,-0.174895,1.2929271702110061
1.30649,-0.2485368,-0.1893021,1.3433249592405592
1.311661,-0.2951495,-0.1631734,1.354323951179632
1.242714,-0.3935566,-0.1379623,1.3108235882150008
1.140812,-0.5431196,-0.1644223,1.274152899767312
1.121499,-0.614948,-0.1801441,1.2916551190119636
1.170178,-0.6162016,-0.1513188,1.3311342316836419
1.197861,-0.6661519,-0.1117565,1.3751795680880587
1.133514,-0.6942387,-0.0702265,1.331072170122995
1.011922,-0.5855077,-0.07542237,1.1715348627931252
0.9039053,-0.3830162,-0.09097651,0.9859122304760755
0.8619201,-0.2271486,-0.0645269,0.8936814119637826
0.9045609,-0.1803426,-0.05942196,0.9242753077486229
0.947189,-0.2162772,-0.04875909,0.9727899453728271
0.9690697,-0.2703532,-0.01735709,1.0062247287666897
0.9539541,-0.3143903,-0.03082118,1.004897821063163
0.8735004,-0.34227,-0.03916861,0.9389812999785949
0.8408227,-0.2889943,-0.0186473,0.8892964860298673
0.8563908,-0.2013076,-0.01463958,0.8798546865505555
0.8701618,-0.1400568,-0.00522497,0.881376631025001
0.8974462,-0.108205,0.02127881,0.9041962130392143
0.8785086,-0.1549869,0.05615441,0.8938409350706746
0.8505733,-0.1904596,0.08517841,0.8757883074323258
0.851691,-0.1806021,0.08710491,0.8749753958549451
0.8399359,-0.2013499,0.09478639,0.868918038751672
0.832413,-0.2146406,0.1269279,0.8689606904433421
0.820496,-0.2204927,0.151083,0.8629349857656079
0.8171772,-0.2048945,0.170799,0.8596119070435739
0.8227073,-0.1772866,0.2108296,0.867598386495163
0.8155124,-0.1974102,0.2318315,0.8705039379635511
0.8350402,-0.2141728,0.2142328,0.8882892639628828
0.8593137,-0.2235233,0.2199203,0.9147391098027186
0.8801148,-0.222593,0.2381342,0.9385401440735925
0.9388145,-0.1861748,0.2429006,0.9874383135394584
1.010654,-0.169783,0.2687887,1.059478711467432
1.030107,-0.1748483,0.2839984,1.0827499483557828
1.016896,-0.1812688,0.3023863,1.0762775325617133
1.093502,-0.1951107,0.3404821,1.1617843473204914
1.197225,-0.2484,0.3056191,1.2603385636049584
1.234152,-0.3601229,0.2566327,1.3109843648639368
1.334227,-0.444401,0.277588,1.433425629069747
1.457393,-0.4441002,0.2610684,1.5457606715037098
1.449737,-0.4029181,0.1965573,1.5174699788331563
1.307473,-0.3904163,0.1594078,1.3737981582952898
1.069939,-0.4309492,0.1138639,1.1590736233841445
0.8944738,-0.5098909,0.0490681,1.0307666017226498
0.8346847,-0.6094961,-0.00221676,1.0335322725266964
0.7883765,-0.6668574,-0.06458268,1.0346048618883408
0.8778271,-0.6653859,-0.1466187,1.1112226854248926
1.062784,-0.6156719,-0.2102916,1.246107650299993
1.070244,-0.5071458,-0.2399629,1.2083878828298678
0.9830108,-0.4164472,-0.2125596,1.0885403469126167
0.9164898,-0.3692197,-0.1423616,0.9982702868094843
0.8388232,-0.3308846,-0.1160332,0.9091604274701137
0.8308755,-0.3143432,-0.1271259,0.8973999879302986
0.8471522,-0.2958552,-0.1636579,0.9121299565107431
0.8296985,-0.2713169,-0.2392354,0.9051221120605882
0.8143803,-0.2487758,-0.2535936,0.8884899468506607
0.7565451,-0.221853,-0.2096743,0.8158079149061377
0.6883702,-0.21508,-0.1804897,0.743430878060718
0.6779491,-0.2018637,-0.1542855,0.723994441331389
0.7373954,-0.1727385,-0.1498126,0.7720326291305116
0.8525712,-0.1651028,-0.1765003,0.8861653014744878
0.944928,-0.1557147,-0.223401,0.9833839533880396
0.9694649,-0.1247533,-0.2455599,1.007831951607464
0.9669426,-0.09778288,-0.2070484,0.9936843177077992
1.031573,-0.08522852,-0.1703774,1.0490163074905703
1.161621,-0.06174395,-0.1644935,1.17483350928753
1.23467,-0.02605057,-0.1685807,1.2463980477800078
1.260494,-0.0326187,-0.1626242,1.2713597972451898
1.313302,-0.1291457,-0.1554173,1.328757047835224
1.364847,-0.3092252,-0.1985827,1.4134576917839918
1.370933,-0.4645305,-0.2899263,1.4762462990134606
1.317789,-0.5043117,-0.3468091,1.452988193730665
1.218571,-0.5220481,-0.2938874,1.3578730811947668
1.117494,-0.6132136,-0.2165579,1.2929505339777583
1.090047,-0.6880353,-0.2178139,1.3073017751415699
1.121646,-0.6207367,-0.2237706,1.3013366518573317
1.099131,-0.4797473,-0.194357,1.2149160754831134
1.024994,-0.3736974,-0.1239382,1.0980087086275774
0.9633092,-0.2482274,-0.01365803,0.9948708452351395
0.9604233,-0.1647811,0.01380336,0.9745543898866751
1.01915,-0.1950958,-0.05438506,1.0390797988743903
1.035864,-0.2216704,-0.1325246,1.067574242072803
1.003526,-0.2658284,-0.190428,1.055458191548372
0.9607409,-0.3307608,-0.1739119,1.03085941462018
0.8723164,-0.343703,-0.1240439,0.945756069525948
0.7161576,-0.3506739,-0.06528665,0.8000726459810962
0.511503,-0.3400851,0.05284262,0.6165107758502477
0.4668526,-0.3193141,0.08618733,0.5721373090771995
0.5740148,-0.2385978,0.05073605,0.6236954766177822
0.5838056,-0.1022564,0.1090524,0.6026423283159589
0.6352196,-0.1147206,0.1112187,0.6550071415780212
0.741018,-0.1903262,0.08198181,0.7694496448120021
0.7958385,-0.2293589,0.1572727,0.8430297297585359
0.9465581,-0.3179016,0.2030149,1.0189449021317
1.073188,-0.3386956,0.2520523,1.1532465281710802
1.140194,-0.2933973,0.308625,1.2171169721552197
1.165266,-0.2965777,0.3142372,1.2427985358685976
1.069111,-0.2956419,0.3741504,1.1706369997470478
1.062551,-0.2732807,0.3989624,1.1674193613296167
1.086601,-0.2533919,0.3426788,1.1671923355454532
1.121203,-0.2733308,0.2809887,1.1877544118904926
1.318991,-0.3935649,0.1823286,1.3884791345104794
1.382965,-0.5353754,0.04632282,1.4836997047256268
1.14149,-0.5385876,-0.08707205,1.2651709627022596
0.7963364,-0.4352629,-0.076198,0.9107203683268372
0.7155931,-0.4025229,-0.01536538,0.8211785827057135
0.9157882,-0.4573378,-0.128613,1.0316817311250017
1.048159,-0.5098029,-0.2098833,1.1843087797311562
1.124879,-0.5230643,-0.2001906,1.2565927354970066
1.08678,-0.4918664,-0.1953577,1.2087960765978065
0.9444903,-0.4473152,-0.1008649,1.049917398178133
0.8894694,-0.3902282,-0.04054774,0.9721512129451403
0.8188656,-0.3353219,-0.05825199,0.8867778424283785
0.8175617,-0.3052157,-0.09070843,0.8773777841422957
0.8581692,-0.2502042,-0.1691903,0.9097702320588259
0.8281715,-0.2001145,-0.1946938,0.8739676894948347
0.8625031,-0.1806268,-0.1828317,0.8999805936311849
0.8446421,-0.1709953,-0.163122,0.8770795041491393
0.7804997,-0.2029021,-0.1204438,0.8153868731117395
0.7646114,-0.233882,-0.1256405,0.8093929318780897
0.7408199,-0.2358918,-0.1310111,0.7884307032748407
0.7906786,-0.2294341,-0.1440965,0.835808863349163
0.8681618,-0.1970665,-0.1772849,0.9077279615443715
0.9116406,-0.1593179,-0.1703782,0.9410098340952713
0.9286717,-0.1427386,-0.1643065,0.9538354471569507
0.931009,-0.1362669,-0.1634016,0.9550112611897149
1.013614,-0.114162,-0.1593787,1.0323990862324948
1.105242,-0.1108363,-0.1793551,1.125172349401504
1.177581,-0.1606298,-0.2036971,1.205815679429261
1.260915,-0.2120297,-0.1995122,1.2940897761963541
1.331595,-0.2815872,-0.2052775,1.3764357766474578
1.462555,-0.3611571,-0.2616943,1.5290472476538781
1.502582,-0.3519043,-0.2920499,1.57063122570911
1.373711,-0.3442435,-0.2671394,1.4411623634572233
1.222441,-0.4790501,-0.2271785,1.3324642838189924
1.064119,-0.6023096,-0.1998212,1.2389732089042926
1.072903,-0.584388,-0.2255489,1.2423777558553637
1.150356,-0.5799972,-0.2520115,1.3127168296613287
1.04759,-0.5934178,-0.2212311,1.2241456992793178
1.039969,-0.5299594,-0.1859154,1.181929364457335
1.027242,-0.4654788,-0.1440019,1.1369402741644128
0.8686093,-0.3600974,-0.06080389,0.9422575903501028
0.9123129,-0.2416302,-0.03570869,0.9444443295398443
1.019687,-0.2330764,-0.0912562,1.0499589897916966
1.052512,-0.2116197,-0.12013,1.0802757168760622
1.060666,-0.2010675,-0.1335836,1.0877890794180691
0.9278287,-0.2826779,-0.1018635,0.9752687139062495
0.7898493,-0.3231166,-0.01806705,0.8535764009166095
0.6694571,-0.343793,-0.0028036,0.7525784316351153
0.5950693,-0.3339064,0.0146642,0.6825071388088846
0.6415271,-0.2788856,0.06698645,0.702724257732272
0.6576261,-0.2838027,0.06653214,0.7193348216105485
0.6914016,-0.2740685,0.06761927,0.7468079276829772
0.7077377,-0.265256,0.08017472,0.7600535397354377
0.6957989,-0.2804916,0.1104124,0.7582892225170618
0.7652575,-0.260123,0.1706558,0.8260789420563207
0.7831361,-0.2921491,0.1913846,0.8574854592768206
0.8278423,-0.3173292,0.2177703,0.9129318695302624
0.960395,-0.2830454,0.2672495,1.036289317582889
1.059768,-0.2536159,0.2779573,1.1245841449976521
1.142635,-0.2234254,0.2894332,1.1997104775121372
1.152974,-0.2266748,0.321017,1.218106080733546
1.13383,-0.2198067,0.3437468,1.2050092600370879
1.15417,-0.166244,0.3392175,1.2144191898773051
1.164506,-0.1482541,0.2922788,1.209743939489779
1.237415,-0.2506286,0.2428564,1.2856865124842525
1.356657,-0.4774244,0.2085047,1.4532468762348847
1.380673,-0.6132002,0.133679,1.5166220667160426
1.231453,-0.5399415,0.03505833,1.345080815837338
0.9838523,-0.4411727,-0.01845158,1.0783965690992698
0.8761061,-0.41924,-0.07477162,0.9741226161087907
0.9556666,-0.4511063,-0.1580713,1.0685420348020662
1.034613,-0.5312647,-0.1776499,1.176531227042062
1.075888,-0.5884467,-0.1638671,1.2371972089150944
1.1054,-0.5881172,-0.1708251,1.2637136604966528
1.009025,-0.5301658,-0.1479061,1.1493839395658225
0.8414217,-0.3860828,-0.1096534,0.9322415319102073
0.757445,-0.2927227,-0.07731028,0.8157121958840436
0.7096585,-0.2902181,-0.06778089,0.7696986301397788
0.7035372,-0.2634283,-0.1246824,0.7615147811398607
0.7470666,-0.254084,-0.2060819,0.8155592764472549
0.7740326,-0.2372996,-0.2538367,0.8484519057022678
0.821367,-0.2114542,-0.2465893,0.8832683115911777
0.843399,-0.2419475,-0.1916563,0.8981050068265627
