accx,accy,accz,Total_Acceleration
0.7043048,-0.2190958,-0.04604221,0.7390318707487277
0.8933218,-0.206256,-0.06000262,0.9187848988191438
0.9489981,-0.1311669,-0.03841815,0.9587899163574064
0.8286414,-0.02748784,-0.02831712,0.8295806232229149
0.7294509,0.04114668,-0.006263175,0.7306373191583586
0.7323081,-0.0554244,-0.07905981,0.7386457005887235
0.7826389,-0.2200778,-0.1839873,0.8335521653785922
0.9672064,-0.3806206,-0.1880013,1.0562692602490191
1.335379,-0.5845104,-0.05886367,1.4588880741835644
1.591924,-0.6556973,0.1087647,1.725106005719469
1.571035,-0.515309,0.1188902,1.6576577500684633
1.525958,-0.3903141,0.09901238,1.5781940203333917
1.58464,-0.4302761,0.1404053,1.648009435682727
1.658528,-0.4585743,0.1243602,1.725245192646115
1.713021,-0.3833639,0.1236803,1.7597459029281186
1.595229,-0.3376539,0.135279,1.6361742347522803
1.33454,-0.2616466,0.1148484,1.364787935861876
1.176746,-0.2402545,0.107119,1.2057893072370687
1.007742,-0.2918691,0.08156973,1.052323681645093
0.7712248,-0.1664228,0.05687508,0.7910240294832304
0.6157294,-0.0774754,0.04526627,0.6222332093590255
0.6245627,-0.1307016,0.04785108,0.6398837396988741
0.8045773,-0.1790884,0.1098765,0.8315588565712593
0.8572968,-0.2608623,0.1648375,0.9111412317845021
0.8081876,-0.246352,0.1647596,0.8608148642361608
0.8142707,-0.1947492,0.1567477,0.8517827570656852
0.6757251,-0.1613308,0.1597188,0.7128408888890213
0.6048192,-0.04674867,0.1625198,0.6280162324553793
0.6843483,-0.008668146,0.1452375,0.6996439550758781
0.718717,0.004449164,0.1262813,0.7297402879648273
0.7760931,0.009948707,0.08595588,0.7809019720458875
0.8230193,-0.09530213,-0.007287713,0.8285507678566216
0.8439929,-0.118024,-0.0705747,0.8551224871949632
0.8307109,-0.09624051,-0.06730564,0.8389713250878601
0.8683479,-0.1645315,-0.04650838,0.8850207451449283
0.972496,-0.2193858,-0.02454203,0.9972366371599877
0.9783576,-0.2368844,0.01632304,1.0067592830840755
1.023112,-0.2210893,0.08139504,1.049887515715418
1.072784,-0.2156925,0.1140914,1.1001843539908254
1.07645,-0.2647785,0.04650147,1.1095109928587508
1.152947,-0.2915976,-0.1094166,1.1942729744452563
1.210316,-0.2892849,-0.2509629,1.2694616774051983
1.268677,-0.2807171,-0.2740299,1.3279442031408624
1.319055,-0.2555044,-0.1609421,1.3531780928602009
1.407541,-0.1898846,-0.04375388,1.4209652458850688
1.634179,-0.1503292,-0.08599138,1.6433302741226257
1.778228,-0.2453266,-0.251953,1.812666619889206
1.558159,-0.2528117,-0.32993,1.6126459716372623
1.093095,-0.1001832,-0.1001107,1.1022320558039174
0.9629049,-0.07587508,0.1481601,0.9771869265606383
1.175891,-0.1624616,-0.06928147,1.1890808792680676
1.189957,-0.243761,-0.2685026,1.2439898444829685
0.9294621,-0.2709219,-0.07110386,0.9707493137483639
0.6881477,-0.2196827,-0.03204254,0.7230729355080521
0.778298,-0.1980973,-0.1274534,0.8131633822565119
0.9083508,-0.1317628,-0.08289299,0.9215931093034605
0.8180805,-0.0483739,-0.08302654,0.8237045253158632
0.8564282,-0.05822857,-0.07391502,0.8615818349414555
0.8762861,-0.04032887,-0.06717124,0.8797816332998913
0.8305623,-0.03880949,-0.1280413,0.8412695674996453
0.9115191,-0.05060611,-0.1408389,0.9237227093599855
0.9144142,-0.02571889,-0.1420938,0.9257458822284396
0.9321065,-0.07419017,-0.1296363,0.9439980290999388
0.9282212,-0.1433509,-0.1069944,0.9452998880205212
0.8108542,-0.1920385,-0.08895888,0.8380196903836713
0.7928566,-0.1984382,-0.05813244,0.8193770121031916
0.7728509,-0.1648123,-0.0882151,0.7951374168847232
0.7604953,-0.1621997,-0.09772001,0.7837161758931482
0.8651404,-0.09693773,-0.04186085,0.8715601906767172
0.9719527,0.008362098,-0.00451751,0.9719991685268314
0.9638004,0.08764603,-0.0007244706,0.9677776410274063
0.803859,0.1320489,-0.05718381,0.8166371238183616
0.6912408,-0.001417338,-0.1474587,0.7067955295821672
0.7381021,-0.2758167,-0.2264827,0.8198560699431272
0.9561227,-0.5816008,-0.2228676,1.1410959973401404
1.286985,-0.8645178,-0.1127904,1.5544912643929525
1.455456,-0.9108779,0.0165645,1.717068752061099
1.495591,-0.6190228,0.122253,1.623245964790869
1.53685,-0.2375444,0.1079384,1.5588412243284817
1.495073,-0.08996168,0.05040957,1.4986252046275639
1.414374,-0.08867628,0.06128606,1.4184756873704116
1.348509,-0.006258725,0.01463023,1.3486028838577644
1.248293,0.04820192,0.02723608,1.2495201651011691
1.135372,0.02876819,0.09554799,1.139748483452782
1.069978,-0.05664854,0.04842471,1.0725702448356078
1.012183,-0.2185686,0.04694659,1.036576403699982
0.976117,-0.2513294,0.04310531,1.0088750828242097
0.9591475,-0.2002143,-0.04806177,0.9809992999061075
0.8749568,-0.2021863,-0.0669682,0.900507324559423
0.8163898,-0.1653225,-0.01615354,0.8331175015595469
0.8007588,-0.169714,0.0606883,0.8207926457579466
0.7902079,-0.2228906,0.0769764,0.8246418076642307
0.8141744,-0.2126765,0.01401776,0.8416102095762785
0.7714465,-0.1843464,-0.02377102,0.7935227526335022
0.7291907,-0.1639797,-0.0449902,0.7487539896886158
0.7704425,-0.2195807,-0.02666324,0.8015661282676793
0.8279004,-0.2931576,-0.0006445295,0.8782715218975259
0.9026313,-0.2173618,0.006506588,0.9284566503215601
0.8834037,-0.1415455,0.07896969,0.8981500084521717
0.7699927,-0.1507082,0.1536111,0.799498648931779
0.7219139,-0.1258918,0.1516261,0.7483307413982537
0.7567728,-0.1147823,0.08117351,0.7697201997731709
0.8872759,-0.1656727,-0.0190968,0.9028126350557684
1.122814,-0.317048,-0.1221341,1.1730931127931874
1.437708,-0.5361966,-0.2323662,1.5519359323174395
1.603482,-0.5449499,-0.2627902,1.7138213463048153
1.384381,-0.357312,-0.1334812,1.4359665209392731
1.168435,-0.2770331,0.06038626,1.2023452865618085
1.28698,-0.3086,0.06183024,1.3249054528450164
1.510978,-0.3733414,-0.1746814,1.5661902531122838
1.634017,-0.4177099,-0.3063314,1.7141563649425247
1.398295,-0.3169721,-0.1322193,1.4398549102239087
0.924999,-0.1552056,0.0579388,0.9397174217911467
0.837382,-0.09439299,-0.04277098,0.8437701151470703
0.9812151,-0.1554422,-0.1772173,1.009133946227229
0.9471917,-0.233685,-0.1673146,0.9898358304017136
0.9173289,-0.2256007,-0.15597,0.9574521541652617
0.8845475,-0.1635232,-0.05356288,0.901128791465673
0.8320846,-0.09353816,-0.02970339,0.8378522902700914
0.8547098,-0.08525171,-0.1309136,0.8688699942677984
0.8453193,-0.1031822,-0.1194799,0.8599341439048341
0.8519296,-0.07679296,-0.1517151,0.8687339487033596
0.9200274,-0.1212347,-0.1588331,0.9414755561831969
0.9844059,-0.1586269,-0.1253425,1.004951845445676
0.9837479,-0.1208928,-0.1702479,1.005663635268105
0.8975468,-0.1145957,-0.131062,0.914275494855205
0.8298952,-0.1014081,-0.1250882,0.8453737064209473
0.8039765,-0.1462425,-0.1311082,0.8276197444876119
0.8084298,-0.241924,-0.07957177,0.8475952040242871
0.7929711,-0.2370365,-0.06907713,0.8305185835708295
0.7172812,-0.1613807,-0.01089412,0.7352922766196476
0.7087946,-0.03643614,-0.02031616,0.7100212135171775
0.8008287,0.08299465,-0.06920743,0.8080868684983795
0.9372886,0.1000497,-0.05824255,0.9444109575764952
0.9958769,0.04113117,-0.1051336,1.0022552803293874
0.9005652,-0.03265773,-0.104162,0.9071570586308596
0.8430627,-0.07377066,-0.0564323,0.848163563760797
0.8851492,-0.10022,-0.04674266,0.8920302858785208
0.9097015,-0.1361736,-0.07165447,0.9226236673260615
0.9594217,-0.2252032,-0.1585368,0.9981685211803516
1.139201,-0.4876172,-0.1931163,1.2541305185117415
1.406181,-0.8342387,-0.1592836,1.6427630622118485
1.56118,-0.9312952,-0.1212342,1.821892278152767
1.566238,-0.7495355,-0.03518471,1.7367046099501304
1.621439,-0.6258307,0.04277596,1.7385506258195105
1.696273,-0.5176553,-0.002052965,1.773503119481999
1.598816,-0.1779361,-0.06737549,1.6100972996039555
1.418842,0.06840104,0.02531736,1.4207154155405124
1.216346,-0.02425107,0.1239759,1.2228882736754632
0.9698019,-0.103023,0.1067611,0.9810848058378133
0.8647247,-0.1132398,0.06939718,0.8748645767695035
0.8273894,-0.2388357,0.0154362,0.8613094607034629
0.6844915,-0.2672156,0.04405486,0.7361206566489149
0.5887763,-0.2030394,0.1270577,0.6356305440453126
0.5792127,-0.2265953,0.1398958,0.6374979346484348
0.643509,-0.2169444,0.1661874,0.6991330042925452
0.7905435,-0.2045931,0.1644179,0.8329769551435801
0.8726405,-0.2011473,0.1456118,0.907284120238407
0.8796018,-0.1192407,0.158204,0.9016352792097978
0.8290005,-0.05282181,0.1363837,0.8418031160773973
0.6878819,0.01538764,0.1443143,0.7030255365183186
0.5887713,0.05605598,0.1582986,0.6122518790166432
0.6518948,-0.04357831,0.1401597,0.6682145171077819
0.8194028,-0.2080949,0.08544148,0.8497203555043508
0.9481366,-0.2840154,-0.04228082,0.9906641345262239
1.0034,-0.2192974,-0.1314157,1.035457867734487
0.9984395,-0.1583118,-0.1523644,1.0223301675911016
0.9170587,-0.1512601,-0.07880454,0.9327842369070736
0.8525727,-0.1400403,0.08822241,0.8684898894262316
0.9026414,-0.1458281,0.1277422,0.9232255420017419
1.031965,-0.1143052,0.04373747,1.0391970006952682
1.124753,-0.08540182,-0.003100948,1.1279948571455505
1.149045,-0.1648635,-0.04665592,1.1617491814192498
1.129032,-0.2790105,-0.1812484,1.177034875709641
1.107755,-0.3175024,-0.3406181,1.2016445414840322
1.200228,-0.2544262,-0.3080586,1.2649822308097456
1.3969,-0.1699141,-0.1344884,1.413607987071865
1.679401,-0.1343527,-0.07496787,1.6864336774183049
1.859683,-0.1584074,-0.1881857,1.875880492608271
1.598163,-0.2577232,-0.2685441,1.6409333185818522
1.153368,-0.34523,-0.01482463,1.2040187980171393
0.9636382,-0.342182,0.2246492,1.0469739083109377
1.043797,-0.3213215,-0.04340136,1.0929974206836446
1.120243,-0.322614,-0.292695,1.20195446464082
0.972284,-0.287495,-0.1834451,1.0303599644760126
0.8036588,-0.1823561,-0.1141184,0.8319520558561112
0.7198257,-0.06957277,-0.1015615,0.7302767605423391
0.7451807,-0.04982643,-0.08915358,0.7521471329506291
0.9350188,-0.1061628,-0.1422526,0.9517176570097038
0.9726514,-0.1227375,-0.1113974,0.9866735126448719
0.8662217,-0.08673359,-0.029997,0.8710697843423213
0.7863062,-0.0502631,0.01403107,0.7880359701849877
0.723126,-0.01430797,0.01219926,0.7233704112182558
0.7999571,-0.009330093,-0.1055716,0.8069471948041944
0.853419,-0.0410766,-0.2026173,0.8781030958195343
0.8244042,-0.08612812,-0.1729106,0.8467339686257629
0.7368908,-0.1545964,-0.08040679,0.7572142034429253
0.5512937,-0.1838289,0.03346041,0.5820974206885546
0.5858158,-0.1596161,0.04412114,0.6087726389250337
0.7625155,-0.1454893,-0.04091046,0.777348499639738
0.8913916,-0.1119544,-0.1175274,0.9060493706088426
0.9870693,-0.07577979,-0.1638088,1.003434951819187
0.8894645,-0.1308566,-0.1220374,0.9072836786378172
0.8612873,-0.3365144,-0.02433358,0.9250134472883442
1.120803,-0.6507319,0.06476644,1.2976309422316052
1.505961,-0.7555349,0.09837162,1.6877287976035826
1.827086,-0.4914483,0.09729692,1.8945266885452885
1.850251,-0.2753199,0.1857857,1.8798260921323282
1.840061,-0.2726876,0.2232718,1.8735082886365888
1.987404,-0.171892,0.03446321,1.9951213576430642
1.866169,-0.0479245,-0.1140343,1.8702639695609118
1.36427,-0.08718742,0.06738672,1.3687129900525585
0.8274172,-0.09738546,0.292778,0.8830753693537442
0.7135838,-0.07161215,0.2264328,0.7520651252158304
0.8467354,-0.1659009,0.125667,0.8719381521203038
0.6513119,-0.2347313,0.08588045,0.6976255628727366
0.5629001,-0.1924796,0.003447578,0.5949090727079527
0.6896223,-0.1585192,0.05070448,0.709421029937794
0.5411084,-0.1285278,0.09879813,0.564870574923935
0.5352214,-0.1053377,0.09587,0.5538492890301927
0.618387,-0.1211643,0.1713808,0.6530349515700749
0.5527624,-0.1223281,0.1435732,0.5840579583068876
0.6686989,-0.1182959,0.1013107,0.6865974051454826
0.7715515,-0.134517,0.09703353,0.7891780828086338
0.8954451,-0.1582731,-0.04152363,0.9102727685402859
1.007624,-0.1849539,-0.1350261,1.0333180140607343
0.8660638,-0.1923328,-0.04876907,0.888502579520704
0.8109722,-0.2026089,0.08294341,0.8400035028465526
0.8039979,-0.2475271,0.09476692,0.8465595416538086
0.7623114,-0.2711682,0.03965226,0.8100760242003879
0.8761939,-0.3041957,0.003305947,0.9275029399313335
1.11296,-0.4560652,-0.1833735,1.21667632045392
1.45175,-0.5811794,-0.4303792,1.621904378586173
1.652055,-0.4738017,-0.4330389,1.7723702950741136
1.629729,-0.2200867,-0.1563469,1.6519379897857849
1.615114,0.04719864,0.1439746,1.6222051750808246
1.625343,0.2316681,0.1767239,1.6512544664702107
1.612617,0.1804568,-5.154304e-05,1.6226824236466988
1.50805,-0.03865963,-0.1093895,1.5125063412105042
1.264929,-0.2298425,-0.05087683,1.2866473493844766
1.068136,-0.2913884,-0.02761595,1.107512688344907
1.094196,-0.1832305,-0.1307646,1.1171113118930494
1.101051,-0.08968575,-0.1920437,1.1212660795117957
0.8915856,-0.05861855,-0.2099641,0.9178485386055112
0.7279592,0.00235624,-0.1697365,0.7474895505382183
0.7145888,-0.05090807,-0.1004375,0.7234061625966528
0.8162674,-0.09566595,-0.1331002,0.8325623733584184
0.925483,-0.04609807,-0.1644544,0.9411105487805801
0.8528745,-0.03479905,-0.1704909,0.8704441588143161
0.7910562,0.01919528,-0.1620634,0.8077146253178027
0.798341,0.01318158,-0.1117979,0.8062387219531858
0.7880006,-0.0551516,-0.120711,0.7990981104369601
0.8372816,-0.06937753,-0.1383787,0.851470718217104
0.8274387,-0.1164203,-0.1474226,0.8484939077568795
0.8230208,-0.1161587,-0.1939382,0.8535034307122439
0.8958245,-0.09680054,-0.1913841,0.9211404632722154
0.9079005,-0.1016573,-0.1694226,0.929150979084831
0.9026629,-0.03167749,-0.1310073,0.912670086648182
0.8378182,0.01451701,0.006862846,0.8379720630700046
0.7396025,-0.007491359,0.1385723,0.7525093094395623
0.7233561,-0.07613936,0.1260779,0.7381984058617505
0.6883957,-0.2417886,-0.0128401,0.7297364147666334
0.6618741,-0.5210209,-0.188862,0.8632548624430795
0.8267748,-0.7985452,-0.2706437,1.1808806115385966
1.204585,-0.9198537,-0.1823414,1.5265661589930029
1.518581,-0.8869748,-0.06736745,1.7599292379853066
1.599332,-0.5955579,-0.01809245,1.706715967940598
1.706758,-0.1104644,-0.00948152,1.710355271121433
1.902109,0.05845315,-0.1606553,1.9097763073313097
1.897635,-0.1289912,-0.3214544,1.9289868465548956
1.644081,-0.1998618,-0.2046978,1.6687864641664252
1.327616,-0.1559894,-0.01621375,1.3368469703213686
1.096782,-0.2133773,0.05402547,1.1186506957437656
0.9940821,-0.2225877,0.066268,1.0208506029560347
0.9083455,-0.2080716,0.03563749,0.9325531452900205
0.8132873,-0.2599285,0.02853239,0.8542910246120183
0.7846118,-0.1795293,-0.007352781,0.8049226730849144
0.7592015,-0.09863285,-0.07572134,0.7693172804719571
0.7496785,-0.182673,-0.0006633352,0.7716137105474719
0.7620187,-0.264433,0.1150057,0.8147537184150682
0.7549846,-0.3033223,0.1573591,0.828714697750233
0.8026776,-0.2624161,0.1679977,0.8610323839939239
0.823589,-0.1262949,0.08820394,0.8378718146104055
0.7656479,-0.0141146,0.02181331,0.766088604014396
0.7068935,0.002944738,0.07261644,0.7106196163788417
0.6760142,-0.05831708,0.1180168,0.6887118740834998
0.6927649,-0.08132072,0.1130745,0.7066272770871349
0.6982054,-0.08240717,0.08498796,0.7081699482479685
0.7391425,-0.1245996,0.008245244,0.7496163549943595
0.8361212,-0.1278832,-0.09661337,0.8513441825692103
0.8578612,-0.1343285,-0.1168871,0.8761464366897237
0.8346835,-0.1869368,-0.04880309,0.8567518041767045
0.8315089,-0.2132774,0.005917262,0.8584458713975777
0.8504618,-0.225498,0.06053746,0.8819293652705367
0.8726332,-0.258317,0.1008518,0.9156350035873901
0.9286783,-0.3101348,0.0576464,0.9807905416014624
1.085831,-0.356817,-0.04251563,1.1437459992691983
1.239515,-0.3541683,-0.1495513,1.297766624351844
1.384098,-0.3284287,-0.2658775,1.4471639608537588
1.561345,-0.3245108,-0.3802444,1.6394179674729077
1.505691,-0.2985291,-0.3270542,1.5694551477393197
1.204779,-0.2471614,-0.05940992,1.2313044851235484
1.069684,-0.2416504,0.1217809,1.1033808786094539
1.253095,-0.3205499,0.02787718,1.2937451273646454
1.638426,-0.4392393,-0.214846,1.7098332444587951
1.838205,-0.426106,-0.3458643,1.9183811037631417
1.390105,-0.2629078,-0.1705085,1.4249861651602411
0.7970192,-0.07825038,0.09289237,0.8062206394920695
0.7834865,0.04281601,0.08555484,0.789305984420488
0.9728327,-0.07683928,-0.1112395,0.9821822455636522
0.9410575,-0.2577597,-0.2156626,0.9992695523676782
0.8672984,-0.2350232,-0.1580836,0.9123775774150524
0.8217154,-0.2078732,-0.0923696,0.8526192637276969
0.8246904,-0.1525441,-0.1537744,0.8526608495716982
0.881409,-0.04148139,-0.1889993,0.9023986183487994
0.8660217,-0.04962289,-0.1268406,0.8766667290887695
0.8573432,-0.09732129,-0.06460062,0.8652641424315979
0.8585228,-0.1528919,0.03366464,0.8726801471282475
0.7882293,-0.1661326,0.01256317,0.8056446508242321
0.7870942,-0.1139137,-0.1281018,0.8055455802650586
0.8485008,-0.1032866,-0.1823873,0.8740062108140251
0.8803319,-0.1084817,-0.2349995,0.917593209648344
0.8009301,-0.1547232,-0.158202,0.830936920896075
0.6580701,-0.2002411,0.02017322,0.6881567506378096
0.6917174,-0.1597071,0.02267958,0.7102771871615662
0.8208814,-0.08869296,-0.04203578,0.8267283234652905
0.9108414,-0.01306194,-0.1369407,0.9211706820926368
0.9308408,-0.009457018,-0.1790235,0.9479469624859518
0.8919133,-0.1437721,-0.09225593,0.9081249407848376
1.008307,-0.3820241,-0.00920291,1.0782903657096627
1.250766,-0.5613692,0.113888,1.375689442428283
1.494468,-0.5028101,0.1516093,1.5840574419927138
1.621212,-0.3744969,0.0629664,1.6650949055782287
1.547121,-0.3498896,0.06083092,1.5873583469579913
1.576696,-0.3388177,0.1332905,1.6181885142465757
1.661115,-0.2994165,0.1894849,1.6984869181201425
1.526668,-0.2212142,0.1232186,1.5475250330419859
1.314004,-0.1783693,0.04361796,1.3267722659269945
1.04829,-0.2112327,0.1082264,1.0748228371718986
0.8131929,-0.1739626,0.1283931,0.8414454628416389
0.7778456,-0.1255214,0.08876649,0.7928927348918264
0.7889359,-0.1354319,0.09620388,0.8062362187184811
0.7758363,-0.1440043,0.08568814,0.7937264391166768
0.7767632,-0.1974083,0.08188264,0.805627626460575
0.7534561,-0.234774,0.1167224,0.7977712982835181
0.740156,-0.2485757,0.1452381,0.7941756031622351
0.7878855,-0.2181575,0.1460716,0.8304776747409047
0.8558408,-0.1053182,0.1420047,0.8739111699812344
0.856911,-0.1126807,0.1505421,0.8773005904169334
0.8220283,-0.1541073,0.135715,0.847288703535684
0.8041103,-0.1232293,0.09359831,0.8188647498698647
0.7650946,-0.1457337,0.02219862,0.7791667581427959
0.7526341,-0.1283036,-0.05615866,0.7655545031862627
0.7967872,-0.109148,-0.05876702,0.8063725507651661
0.835122,-0.1572053,-0.02510264,0.8501602224093172
0.867629,-0.1930472,0.009337755,0.8888950988374725
0.9071814,-0.2221005,0.06085538,0.9359541131279644
0.9312372,-0.2028726,0.04203086,0.9540055595681504
0.9268875,-0.1654333,0.006830431,0.9415600189009651
0.9331384,-0.1063972,0.05028269,0.9405296309186841
0.958747,-0.01021873,0.07717662,0.9619025226739129
0.9617194,-0.07447602,0.05353847,0.9660834589523523
1.024127,-0.3062692,-0.06744463,1.0710675576794757
1.173855,-0.4990145,-0.2928389,1.308703806668438
1.253787,-0.5074236,-0.371973,1.4027916680444605
1.247002,-0.3602053,-0.2614992,1.3240633208999975
1.269856,-0.1911877,-0.1222398,1.2899726997387697
1.294402,-0.02831782,0.01233445,1.294770472010524
1.358768,-0.05606283,-0.04952974,1.36082574706539
1.676464,-0.2458112,-0.3476622,1.7296889011178511
1.921682,-0.2530085,-0.4543542,1.990807059775982
1.51657,-0.1989263,-0.1274722,1.5348633162286895
1.005269,-0.1100936,0.2230164,1.0355784266731902
1.067154,0.02275651,0.08592345,1.0708493627598994
1.093182,-0.08850478,-0.1557888,1.107768085572196
0.805069,-0.1951454,-0.1084921,0.8354569753521542
0.7317682,-0.1845294,-0.1293128,0.7656746033658423
0.7604393,-0.2232331,-0.1178339,0.8012401474647349
0.7389646,-0.2029307,-0.07660932,0.7701418940471375
0.8261285,-0.2099801,-0.1918676,0.8737237073800963
0.8856618,-0.2193209,-0.143437,0.9236193231656915
0.8852889,-0.1692608,-0.1183317,0.9090588793388139
0.8323205,-0.1215978,-0.1379127,0.852386856131874
0.7636206,-0.0261711,-0.05949404,0.7663816855947769
0.788518,0.00475058,-0.1028532,0.7952119120615438
0.792453,-0.0336907,-0.06385715,0.7957352298859292
0.7880337,-0.08112587,-0.04535253,0.7934956654552989
0.8117535,-0.1782983,-0.0947033,0.8364823629796566
0.838387,-0.2272202,-0.03657848,0.8694019589672837
0.9128179,-0.2025358,-0.07336201,0.9378908536462491
0.9355839,-0.1451171,-0.05979719,0.9486579523640309
0.9087392,-0.07177334,-0.01442753,0.9116833329469703
0.904718,-0.04639501,-0.04321526,0.9069369962537462
0.899439,-0.07353493,-0.05217224,0.9039468144076412
0.920831,-0.1603698,-0.1166645,0.9419441644138414
1.02257,-0.4182203,-0.06511056,1.1067054753888244
1.223048,-0.7131224,0.01700296,1.4158668964046448
1.397615,-0.6837899,-0.003934035,1.555927952123231
1.439116,-0.4340435,0.0520057,1.504045615724716
1.425561,-0.2371356,0.07154825,1.4469196970068596
1.434614,-0.1205505,0.06688853,1.4412230318350492
1.478017,-0.1817127,0.1549732,1.4971875134225938
1.533733,-0.2967907,0.2048281,1.5755558338075804
1.540174,-0.3114016,0.1118175,1.5753126864419045
1.420573,-0.3001603,-0.01263539,1.4519929432010137
1.122939,-0.2026274,0.008446296,1.1411052540707538
0.7159506,-0.1191418,0.03377258,0.7265814595125976
0.4808567,-0.111554,0.01641445,0.49389968112936916
0.5321186,-0.09267486,0.1025159,0.5497711741213699
0.5999518,-0.1606518,0.1521605,0.6394560039023248
0.5975751,-0.2181421,0.1257594,0.6484577107420191
0.5828138,-0.2134132,0.09895299,0.628497266210936
0.5067121,-0.202125,0.05673976,0.5484806908873525
0.4971163,-0.1528701,0.06771318,0.5244797021290838
0.6280197,-0.1747394,0.06608796,0.6552176889839068
0.8142045,-0.1868293,-0.0368428,0.8361767439187603
0.9650457,-0.1629933,-0.1445493,0.9893303386957614
0.9620341,-0.1842902,-0.1505258,0.9910249763979161
0.8503896,-0.1425298,-0.01623239,0.8624040272177027
0.7774036,-0.1245921,0.1475565,0.8010321275502126
0.8520407,-0.1737066,0.1952299,0.8912138077891635
1.010032,-0.2262462,0.1302889,1.0432292085163501
1.111315,-0.3045891,0.02121622,1.1524954130298735
1.279574,-0.3591919,-0.1764894,1.3407001718557248
1.508228,-0.3634804,-0.4018025,1.6025963154127147
1.61407,-0.2817896,-0.3029196,1.6662495694319983
1.580113,-0.1157286,0.008933843,1.5843705422588836
1.485317,0.05127077,0.1161082,1.4907301554783927
1.485597,0.06409809,0.1032188,1.4905573226897677
1.519407,-0.08514455,0.05453386,1.5227676014186151
1.497945,-0.1311248,0.02024466,1.5038094235835058
